Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/03  23:00:00,24.4029872849,2.09834981492,0.0,0.0,3.71167865564,13.077,4.73964141761,0.0,3.0011,1.73854141761
 10/03  24:00:00,13.9625517629,2.09834981492,0.0,0.0,1.85583932782,5.577,4.81999081284,0.0809941683127,3.0011,1.73789664452
 10/04  01:00:00,9.77495364273,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/04  02:00:00,9.80115732236,0.0,0.0,0.0,0.618613109274,5.0,3.59315490179,0.0,3.0011,0.592054901792
 10/04  03:00:00,9.80028426573,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/04  04:00:00,9.95668262041,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/04  05:00:00,13.8444653545,2.09834981492,0.0,0.0,1.85583932782,5.577,8.87631902444,3.78258233286,4.50165,0.592086691578
 10/04  06:00:00,27.6852436216,2.09834981492,0.0,0.0,3.71167865564,18.077,15.2259860509,0.555920357064,13.50495,1.16511569386
 10/04  07:00:00,25.7850446591,2.09834981492,0.0,0.0,3.71167865564,18.077,25.0460055806,0.0,21.0077,4.03830558055
 10/04  08:00:00,20.8420025842,2.09834981492,0.0,0.0,3.71167865564,13.077,18.4688301903,0.0,15.0055,3.46333019034
 10/04  09:00:00,21.0918349992,2.09834981492,0.196355364952,0.0,3.71167865564,13.077,18.4668578186,0.0,15.0055,3.46135781859
 10/04  10:00:00,26.6872357739,2.09834981492,0.767756304778,0.0,3.71167865564,18.077,35.325662204,0.0,33.0121,2.31356220403
 10/04  11:00:00,28.1519768634,2.09834981492,1.13391417799,0.0,3.71167865564,18.077,43.9759727936,0.0,40.51485,3.46112279363
 10/04  12:00:00,27.9501133684,2.09834981492,1.72301490387,0.0,3.71167865564,18.077,38.3263949362,0.0,36.0132,2.31319493625
 10/04  13:00:00,27.8970471475,2.09834981492,1.92840815649,0.0,3.71167865564,18.077,34.3973672617,0.0,31.51155,2.88581726175
 10/04  14:00:00,22.3430208623,2.09834981492,1.37504247286,0.0,3.71167865564,13.077,22.746724792,0.0,21.0077,1.739024792
 10/04  15:00:00,21.9871911742,2.09834981492,1.02466846368,0.0,3.71167865564,13.077,21.8191782419,0.0,19.50715,2.31202824191
 10/04  16:00:00,21.7566189358,2.09834981492,0.883593941163,0.0,3.71167865564,13.077,24.8205141469,0.0,22.50825,2.31226414692
 10/04  17:00:00,27.0426948731,2.09834981492,1.17781976779,0.0,3.71167865564,18.077,27.8228615129,0.0,25.50935,2.31351151293
 10/04  18:00:00,27.941679932,2.09834981492,0.822627071938,0.0,3.71167865564,18.077,29.5465394017,0.0,25.50935,4.03718940166
 10/04  19:00:00,29.2881439226,2.09834981492,0.734585118954,0.0,3.71167865564,18.077,29.5469942543,0.0,25.50935,4.03764425434
 10/04  20:00:00,23.7854660766,2.09834981492,0.257458282653,0.0,3.71167865564,13.077,25.9699244799,0.0,22.50825,3.46167447988
 10/04  21:00:00,23.427083706,2.09834981492,0.0,0.0,3.71167865564,13.077,24.4703195704,0.0,21.0077,3.46261957043
 10/04  22:00:00,23.291887941,2.09834981492,0.0,0.0,3.71167865564,13.077,20.8934780713,0.0,18.0066,2.88687807129
 10/04  23:00:00,24.424735944,2.09834981492,0.0,0.0,3.71167865564,13.077,4.73925886581,0.0,3.0011,1.73815886581
 10/04  24:00:00,13.9961088198,2.09834981492,0.0,0.0,1.85583932782,5.577,4.75908916851,0.0200053528929,3.0011,1.73798381561
 10/05  01:00:00,9.79748769088,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/05  02:00:00,9.81795999032,0.0,0.0,0.0,0.618613109274,5.0,3.5931781113,0.0,3.0011,0.592078111297
 10/05  03:00:00,9.82500925539,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 10/05  04:00:00,9.99188043829,0.0,0.0,0.0,0.618613109274,5.0,3.59318400509,0.0,3.0011,0.592084005094
 10/05  05:00:00,13.864502043,2.09834981492,0.0,0.0,1.85583932782,5.577,7.18326345298,2.66161345298,4.50165,0.02
 10/05  06:00:00,27.7027946424,2.09834981492,0.0,0.0,3.71167865564,18.077,14.7906998587,0.120674986729,13.50495,1.16507487195
 10/05  07:00:00,25.7920976469,2.09834981492,0.0,0.0,3.71167865564,18.077,25.0459083741,0.0,21.0077,4.03820837413
 10/05  08:00:00,20.83289982,2.09834981492,0.0,0.0,3.71167865564,13.077,19.0427167542,0.0,15.0055,4.03721675419
 10/05  09:00:00,21.0496554799,2.09834981492,0.145497327465,0.0,3.71167865564,13.077,17.8933368195,0.0,15.0055,2.88783681949
 10/05  10:00:00,27.2979931455,2.09834981492,1.3342738601,0.0,3.71167865564,18.077,35.8990814562,0.0,33.0121,2.88698145625
 10/05  11:00:00,30.0506625775,2.09834981492,2.95189496377,0.0,3.71167865564,18.077,43.4027905782,0.0,40.51485,2.88794057824
 10/05  12:00:00,30.5051820407,2.09834981492,4.18359349832,0.0,3.71167865564,18.077,38.8999660262,0.0,36.0132,2.88676602625
 10/05  13:00:00,30.2270216826,2.09834981492,4.19929420593,0.0,3.71167865564,18.077,33.8243918337,0.0,31.51155,2.31284183375
 10/05  14:00:00,24.16397629,2.09834981492,3.14378325073,0.0,3.71167865564,13.077,23.3198400297,0.0,21.0077,2.31214002966
 10/05  15:00:00,23.3923193265,2.09834981492,2.38235296816,0.0,3.71167865564,13.077,21.2463588616,0.0,19.50715,1.73920886156
 10/05  16:00:00,22.7419338994,2.09834981492,1.80147113121,0.0,3.71167865564,13.077,24.8204997033,0.0,22.50825,2.31224970331
 10/05  17:00:00,27.8008979323,2.09834981492,1.89612198515,0.0,3.71167865564,18.077,28.3965260217,0.0,25.50935,2.88717602174
 10/05  18:00:00,28.7053392428,2.09834981492,1.54674587478,0.0,3.71167865564,18.077,28.9726448303,0.0,25.50935,3.46329483033
 10/05  19:00:00,29.6834718062,2.09834981492,1.10374115437,0.0,3.71167865564,18.077,29.5474701596,0.0,25.50935,4.03812015957
